label,collections,title,genre,director,writer,stars,IMDb rating,IMDb description,air date,duration,content rating,url
Its_a_Good_Life_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" It's a Good Life (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['James Sheldon'],"['Rod Serling', 'Jerome Bixby']","['John Larch', 'Cloris Leachman', 'Don Keefer']",8.6,"On an isolated family farm in Peakesville, Ohio, young Anthony Fremont, who has vast mental powers but lacks emotional development, holds his terrified family and neighbors in thrall to his every juvenile wish.",1961-11-03,PT25M,TV-PG,https://www.imdb.com/title/tt0734580/
Roswell_That_Ends_Well_f.txt,Collection: tvseries: Futurama,"""Futurama"" Roswell That Ends Well (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['Rich Moore'],"['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",9.1,"Fry causes trouble for himself and the rest of the crew when he accidentally causes them all to be transported back in time to Roswell, New Mexico in 1947.",2001-12-09,PT23M,TV-14,https://www.imdb.com/title/tt0756888/
Descent_Part_II_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Descent, Part II (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'René Echevarria', 'Naren Shankar']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.7,"Before Lore can run risky experiments on Geordi, Troi and Picard, the three seek a way to re-boot Data&apos;s ethical program that Lore switched off to pull Data to his side.",1993-09-18,PT46M,TV-PG,https://www.imdb.com/title/tt0708701/
Cardassians_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Cardassians (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.5,Political tensions rise on DS9 when Bajorans board the station with a supposedly orphaned Cardassian whom they have adopted.,1996-02-09,PT45M,TV-PG,https://www.imdb.com/title/tt0708514/
Dust_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Dust (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Douglas Heyes'],['Rod Serling'],"['Thomas Gomez', 'John Larch', 'Vladimir Sokoloff']",6.9,"On a hot day, sympathetic Sheriff Koch and callous con man Peter Sykes are among the many who gather in a desert town to see young Luis Gallegos hanged for accidentally killing a child while drunk. Can some magic dust save Luis?",1961-01-06,PT25M,TV-PG,https://www.imdb.com/title/tt0734564/
Strange_Bedfellows_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",7.8,"Kai Winn gets unknowingly involved with Gul Dukat, surgically altered to resemble a Bajoran, using the name &apos;Anjohl.&apos; Tensions further escalate between Weyoun and Legate Damar, as the Dominion gather to sign a peace treaty with th...",1999-04-21,PT46M,TV-PG,https://www.imdb.com/title/tt0708607/
You_are_Cordially_Invited_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" You Are Cordially Invited (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.3,"Suddenly desiring to wed within the week on DS9, Worf and Jadzia go through their own Klingon rituals: Worf on a four day bachelor party with the male members of the crew &amp; Jadzia deals with her prospective mother-in-law, who tota...",1997-11-10,PT46M,TV-PG,https://www.imdb.com/title/tt0708667/
Past_Tense_Part_II_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Past Tense, Part II (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']","['Reza Badiyi', 'Jonathan Frakes']","['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.9,Sisko is forced to take the place of a key historical figure on Earth in 2024 in order to preserve the timeline.,1995-01-09,PT46M,TV-PG,https://www.imdb.com/title/tt0708578/
Suspicions_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Suspicions (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Joe Menosky', 'Naren Shankar']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.0,Dr. Crusher puts her career on the line to prove a scientist&apos;s theoretical new shielding technology which may have cost him his life.,1993-05-08,PT45M,TV-PG,https://www.imdb.com/title/tt0708780/
A_Bicyclops_Built_for_Two_f.txt,Collection: tvseries: Futurama,"""Futurama"" A Bicyclops Built for Two (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Susie Dietter', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'Eric Kaplan']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.0,"After learning that there is a second Cyclops still in existence, Leela travels back to her home World to ensure that her species does not go extinct.",2000-03-19,PT23M,TV-PG,https://www.imdb.com/title/tt0766129/
The_Disease_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" The Disease (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.6,"Voyager encounters a group of xenophobic nomads, in space for 400 years, with serious ship-wide malfunctions. The offer to help leads to serious consequences.",1999-02-24,PT46M,TV-PG,https://www.imdb.com/title/tt0708980/
Imaginary_Friend_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Imaginary Friend (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Gabrielle Beaumont'],"['Gene Roddenberry', 'Edithe Swensen', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.0,"A powerful, potentially dangerous energy life form, intent on scouting out the Enterprise, steps into the role of a girl&apos;s imaginary friend.",1992-05-02,PT45M,TV-PG,https://www.imdb.com/title/tt0708734/
Little_Girl_Lost_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Little Girl Lost (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['Paul Stewart'],"['Richard Matheson', 'Rod Serling']","['Sarah Marshall', 'Robert Sampson', 'Charles Aidman']",8.0,"Awakened by the cries of their daughter Bettina, Chris and Ruth Miller enter her room to find that she has vanished - even though they still hear her crying for help. Chris&apos; physicist friend Bill thinks she moved into another dime...",1962-03-16,PT25M,TV-PG,https://www.imdb.com/title/tt0734585/
Lrrreconcilable_Ndndifferences_f.txt,Collection: tvseries: Futurama,"""Futurama"" Lrrreconcilable Ndndifferences (TV Episode 2010) - IMDb","['Animation', 'Adventure', 'Comedy']",['Crystal Chesney'],"['Matt Groening', 'David X. Cohen', 'Patric M. Verrone']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.2,Lrrr is being pressured to conquer Earth.,2010-08-26,PT22M,TV-14,https://www.imdb.com/title/tt1630883/
The_Chaser_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Chaser (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Douglas Heyes'],"['Robert Presnell Jr.', 'John Collier', 'Rod Serling']","['John McIntire', 'Patricia Barry', 'George Grizzard']",6.9,A young man obsessed with winning over an uninterested beauty gets more than he bargained for when he buys a love potion to gain her affection.,1960-05-13,PT25M,TV-PG,https://www.imdb.com/title/tt0734635/
Daedalus_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Daedalus (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['David Straiton'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",6.2,"Dr. Emory Erickson comes aboard to supposedly conduct tests for subquantum transportation. However, he seems to have a different agenda.",2005-04-11,PT43M,TV-PG,https://www.imdb.com/title/tt0572195/
The_Mirror_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Mirror (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Don Medford'],['Rod Serling'],"['Peter Falk', 'Will Kuluva', 'Antony Carbone']",6.5,"Central American revolutionary Ramos Clemente receives a gift from General De Cruz, the tyrant that Ramos deposed: a mirror that shows Ramos images of his potential assassins.",1961-10-20,PT25M,TV-PG,https://www.imdb.com/title/tt0734663/
United_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" United (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",8.4,"Captain Archer must convince Vulcans, Tellarites and Andorians to unite to find the Romulan ship.",2005-09-17,PT43M,TV-PG,https://www.imdb.com/title/tt0572264/
Fair_Haven_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Fair Haven (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.2,Capt. Janeway falls for an Irish barman character she modifies within Tom&apos;s holodeck Irish village recreational getaway for the crew called Fair Haven.,2000-01-12,PT44M,TV-PG,https://www.imdb.com/title/tt0708893/
New_Ground_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" New Ground (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Grant Rosenberg', 'Sara B. Cooper']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.5,"Geordi can barely curtail his enthusiasm at being able to test out a new theory of transportation, as Worf&apos;s mother boards the Enterprise with his son and news that Worf&apos;s Earthly parents can no longer care for him.",1992-01-04,PT46M,TV-PG,https://www.imdb.com/title/tt0708750/
The_Communicator_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" The Communicator (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['James A. Contner'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",6.9,"Upon returning from covertly observing a pre-warp culture, Lieutenant Reed realizes he lost his communicator somewhere on the planet. Archer and Reed return to recover the lost technology, only to find the natives found it first. ...",2004-02-16,PT43M,TV-PG,https://www.imdb.com/title/tt0572251/
The_Purple_Testament_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Purple Testament (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard L. Bare'],['Rod Serling'],"['Rod Serling', 'Dick York', 'William Reynolds']",7.3,"A U.S. Army lieutenant serving in the Philippines during WWII develops a harrowing ability to see in the faces of the men of his platoon, the men who will be the next ones to die.",1960-02-12,PT25M,TV-PG,https://www.imdb.com/title/tt0734673/
Afterimage_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Afterimage (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",7.2,"Sisko tries to convince Ezri to stay in Starfleet and serve aboard DS9, as Ezri tries to get to know Jadzia&apos;s friends aboard the station, especially Worf. Meanwhile, Garak tries to deal with a severe bout of claustrophobia.",1998-10-14,PT46M,TV-PG,https://www.imdb.com/title/tt0708498/
Borderland_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Borderland (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.8,"After a Klingon ship is attacked, it&apos;s discovered the imprisoned Dr. Soong&apos;s genetically enhanced humans are responsible. Archer takes him to prevent a war.",2005-02-28,PT43M,TV-PG,https://www.imdb.com/title/tt0572179/
The_Child_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Child (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Jaron Summers', 'Jon Povill']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",5.8,"Deanna is impregnated by an unknown alien life-form, and Dr. Katherine Pulaski joins the Enterprise as the ship&apos;s new Chief Medical Officer.",1993-07-23,PT45M,TV-PG,https://www.imdb.com/title/tt0708790/
The_Wounded_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Wounded (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Chip Chalmers'],"['Gene Roddenberry', 'Jeri Taylor', 'Stuart Charno']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.2,"After being fired upon by a Cardassian vessel, Picard races against time to find out the facts behind the Cardassian commander&apos;s claim that the Federation attacked one of their outposts.",1991-01-26,PT46M,TV-PG,https://www.imdb.com/title/tt0708825/
Chrysalis_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Chrysalis (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan West'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",6.9,"Dr. Bashir attempts to bring one of his genetically engineered friends out of the catatonic state she is in, and when he is successful, he begins to fall for her.",1998-10-28,PT46M,TV-PG,https://www.imdb.com/title/tt0708518/
The_Paradise_Syndrome_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" The Paradise Syndrome (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Jud Taylor'],"['Gene Roddenberry', 'Margaret Armen', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",6.7,"Trapped on a planet whose inhabitants are descended from Northwestern Native Americans, Kirk loses his memory and is proclaimed a God while the crippled Enterprise races back to the planet before it is destroyed by an asteroid.",1968-10-04,PT51M,TV-PG,https://www.imdb.com/title/tt0708475/
Carbon_Creek_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Carbon Creek (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['James A. Contner'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",8.5,"On the first anniversary of her assignment to Enterprise, T&apos;Pol tells Archer and Trip about the first contact between humans and Vulcans, which involves three Vulcans becoming stranded in the town of Carbon Creek, Pennsylvania in ...",2004-01-05,PT43M,TV-PG,https://www.imdb.com/title/tt0572186/
A_Pharaoh_to_Remember_f.txt,Collection: tvseries: Futurama,"""Futurama"" A Pharaoh to Remember (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Mark Ervin'],"['Matt Groening', 'David X. Cohen', 'Ron Weiner']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.6,"Bender worries that no one will remember him when he dies, but he encounters a chance to leave a legacy when he discovers a planet in need of a new pharaoh.",2002-03-10,PT23M,TV-14,https://www.imdb.com/title/tt0756878/
All_the_Presidents_Heads_f.txt,Collection: tvseries: Futurama,"""Futurama"" All the Presidents' Heads (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']","['Stephen Sandoval', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Josh Weinstein']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.3,The crew changes the outcome of the American revolution when they travel back in time.,2011-07-28,PT22M,TV-14,https://www.imdb.com/title/tt1642354/
Pen_Pals_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Pen Pals (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Melinda M. Snodgrass', 'Hannah Louise Shearer']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.8,"Data befriends an alien girl in distress, breaking the Prime Directive, while Wesley commands his first team.",1994-04-03,PT45M,TV-PG,https://www.imdb.com/title/tt0708754/
The_Quality_of_Life_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Quality of Life (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Naren Shankar', 'L.J. Scott']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.4,"When Geordi is assigned to survey a new mining development with Dr. Farallon, who invented an experimental mining technology, she uses a new sophisticated robot called an Exocomp to repair a power grid.",1992-11-14,PT45M,TV-PG,https://www.imdb.com/title/tt0708820/
